4.048672566371682,272.8805309734513,3,2.347602639908725,7
4.612,309.572,4,2.3460605277784286,0
3.902222222222222,261.5111111111111,3,2.509934827740787,6
4.443946188340807,289.43497757847535,3,2.652518488243042,2
3.7410714285714284,251.91517857142858,3,2.6709079360408743,3
4.451923076923077,299.7548076923077,3,2.368353359010453,6
4.489795918367347,294.8122448979592,4,2.592643294075059,10
3.6745283018867925,240.50943396226415,3,2.652583760260471,14
1.3942857142857144,92.39428571428572,2,2.167485141064338,34
1.9508196721311475,128.59344262295082,3,2.6764703780339913,57
2.8181818181818183,184.0909090909091,0,3.8968518762527453,8
8.830188679245284,594.7169811320755,1,2.415831255497242,6
1.536723163841808,104.78531073446328,1,2.110651591061156,9
1.4391891891891893,95.83108108108108,1,2.3855849051467417,0
6.7592592592592595,444.44444444444446,1,1.5226907452349419,15
4.390243902439025,292.8536585365854,1,3.5265627534829744,1
2.3333333333333335,152.85714285714286,1,3.5273470017490904,7
1.8571428571428572,119.41666666666667,0,3.031205802445628,8
1.0847457627118644,76.12711864406779,1,2.7312863835232113,4
2.494047619047619,164.45833333333334,3,2.1297133269234343,32
2.3814102564102564,160.36217948717947,3,2.741250425529107,29
1.9052631578947368,127.03947368421052,3,2.926642352092874,8
3.7900552486187844,252.87845303867402,2,2.7198934867651334,38
2.831460674157303,193.0870786516854,4,2.7701286729206833,16
2.735294117647059,183.03676470588235,3,3.0679811130223067,15
5.780645161290322,385.18709677419355,3,3.0742866316341306,26
11.157142857142857,727.9285714285714,1,0.9464218328601078,6
3.7429906542056073,247.11214953271028,3,2.4414356254783534,37
2.963696369636964,198.0957095709571,4,2.8244308492420793,4
3.3865546218487395,225.30672268907563,3,2.865389113217147,5
3.807377049180328,258.3688524590164,3,2.4679176326506465,9
2.6498422712933754,171.61198738170347,3,2.8239694071097676,18
3.9887640449438204,264.09550561797755,2,2.929870887297821,21
6.148809523809524,406.0416666666667,3,2.2369234521128,21
6.419117647058823,418.9779411764706,2,3.0643950248804592,3
5.0852713178294575,335.4573643410853,1,1.5204868613885845,1
1.868020304568528,126.93908629441624,3,2.844724806264399,59
4.0285714285714285,280.5785714285714,1,3.441189578370496,54
4.023391812865497,270.3801169590643,2,1.967260501609844,24
3.8072289156626504,251.84337349397592,3,2.609879457509352,19
3.381443298969072,221.37113402061857,4,2.655946141196646,7
9.24390243902439,597.7926829268292,1,4.10272975391634,34
26.933333333333334,1799.5333333333333,1,3.420363853289426,5
3.6323529411764706,244.38970588235293,2,1.858476791934505,22
4.348214285714286,290.04464285714283,3,2.806683327527423,36
5.510526315789473,369.4842105263158,2,2.74684407176138,8
2.9047619047619047,191.91575091575092,3,2.42584889302195,22
3.606837606837607,240.24786324786325,1,3.1331985739995463,2
6.853658536585366,465.7560975609756,0,1.332341491097333,32
2.75,183.31593406593407,3,2.669010832917078,57
2.037974683544304,136.4620253164557,3,3.012277592697172,1
2.6934306569343067,179.16058394160584,3,2.916688676026754,16
4.660079051383399,307.6798418972332,3,2.5251751530030666,3
2.447457627118644,158.61016949152543,3,2.9004828769148197,13
1.841075794621027,126.90709046454768,4,2.7675036844586294,25
2.8345323741007196,193.47841726618705,2,2.6067201436584426,66
11.853658536585366,770.9756097560976,1,1.259349331065911,9
3.391566265060241,224.1265060240964,4,2.7212434371256258,48
4.987012987012987,326.2857142857143,2,3.3332883563615407,36
3.1050847457627118,203.29830508474575,2,2.4397738438383696,49
2.195583596214511,145.52996845425866,3,2.8272623179097143,26
39.1,2569.5,0,4.58775544247947,44
156.88888888888889,10368.777777777777,0,0.0,5
1.3736842105263158,90.67894736842105,2,2.0701077895577833,10
2.0794117647058825,140.6794117647059,4,2.8381057574828743,1
2.9517241379310346,203.15172413793104,4,2.712625170402478,31
3.9151785714285716,265.5044642857143,3,2.693614751091165,12
4.073891625615763,270.61083743842363,3,2.801808313573375,3
3.7911111111111113,250.93333333333334,2,2.5357727046950687,19
2.963455149501661,196.43521594684384,3,2.7216744952998697,20
8.571428571428571,578.5064935064935,0,4.1039782993577,64
2.918918918918919,198.56456456456456,3,2.6218056479927796,31
2.0991501416430594,143.26345609065154,3,2.8724346389433557,3
2.046153846153846,141.11868131868133,4,2.840058813816021,7
1.9770867430441899,130.43862520458265,6,2.804992856408367,27
3.083673469387755,205.8,4,3.0094014841484125,19
3.2039473684210527,213.48245614035088,4,2.962017168480154,10
2.5716945996275604,173.52141527001862,5,2.663605027500199,16
6.807106598984771,456.4467005076142,2,3.7330047254792498,62
4.706329113924051,313.0354430379747,5,2.1963626688051785,17
2.2865412445730824,153.8914616497829,7,2.8170634820609597,56
3.0153256704980844,205.39208173690932,8,2.8010938479559355,17
12.173913043478262,901.7639751552795,2,3.3851558487558187,89
2.3153759820426485,160.64758698092032,11,2.4968095140016717,87
3.7686375321336762,253.94344473007712,9,3.05554433782726,70
6.8989473684210525,473.7263157894737,7,2.966005736289266,18
4.313684210526316,301.78736842105263,4,2.0102187695335654,94
2.68552036199095,183.99095022624434,8,2.9822943800112185,63
3.456140350877193,240.93859649122808,3,2.6473358676337853,63
3.3228995057660624,234.60626029654037,6,3.2737434898749798,30
